3500,1500,1198.46,2000,8.39,0.85,0.18,0.3,23.08,0.188,0.19
3500,1500,1083.24,2000,13.57,0.07,0.77,0.98,16.56,0.426,0.4
3500,1500,535.74,2000,18.05,0.65,1.09,0.43,23.87,0.663,0.15
3500,1500,621.58,2000,19.92,0.54,0.13,0.22,17.97,0.944,0.58
3500,1500,547.59,2000,8.55,0.95,0.14,0.6,19.95,0.91,0.35
3500,1500,555.23,2000,17.78,0.69,0.81,0.46,21.64,0.092,0.1
3500,1500,1071.24,2000,25.45,0.87,0.82,0.45,21.38,0.949,0.49
3500,1500,689.49,2000,6.4,0.83,0.31,0.2,19.01,0.495,0.65
3500,1500,527.87,2000,10.31,0.87,0.88,0.83,21.68,0.318,1
3500,1500,705.46,2000,7.14,0.21,0.61,1.02,25.16,0.258,0.88
3500,1500,591.84,2000,21.28,0.87,0.87,0.08,19.12,0.686,0.15
3500,1500,629,2000,21.14,0.96,0.44,0.76,21.86,0.383,1.08
3500,1500,590.48,2000,13.27,0.2,0.85,0.58,18.62,0.072,0.71
3500,1500,1176.85,2000,8.9,0.78,1,0.16,15.1,0.509,0.68
3500,1500,937.13,2000,23.54,0.38,0.49,0.94,17.65,0.808,0.98
3500,1500,867.04,2000,6.44,0.12,0.78,0.73,20.61,0.338,0.13
3500,1500,1180.62,2000,11.4,0.34,0.79,0.91,23.39,0.69,0.89
3500,1500,1138.27,2000,15.57,0.79,0.7,0.96,20.51,0.752,0.57
3500,1500,979.22,2000,5.17,0.26,0.25,0.73,24.07,0.265,0.36
3500,1500,1171.41,2000,19.54,0.19,0.78,0.38,23.76,0.14,0.78
3500,1500,1186.56,2000,7.05,0.14,0.17,0.12,16.93,0.41,0.54
3500,1500,983.9,2000,13.7,0.3,0.81,0.26,24.66,0.868,1.08
3500,1500,890.03,2000,24.56,0.79,0.38,0.19,20.08,0.132,0.66
3500,1500,719.76,2000,9.41,0.86,0.28,0.13,21.99,0.667,0.39
3500,1500,683.81,2000,10.39,0.54,0.17,0.34,17.24,0.096,0.92
3500,1500,735.08,2000,21.81,0.41,0.59,0.41,18.98,0.331,0.2
3500,1500,1153.92,2000,12.98,0.19,0.15,0.51,21.12,0.302,0.21
3500,1500,609.84,2000,11.9,0.69,0.42,0.94,18.45,0.187,0.78
3500,1500,951.21,2000,11.18,0.61,0.69,0.6,23.94,0.323,0.84
3500,1500,789.97,2000,25.54,0.28,0.94,0.34,24.7,0.682,0.75
3500,1500,794.51,2000,6.57,0.52,0.34,0.74,20.09,0.776,0.44
3500,1500,1163.17,2000,25.93,0.62,0.24,0.93,16.5,0.375,0.34
3500,1500,612.72,2000,24.44,0.84,0.26,0.81,19.35,0.811,0.27
3500,1500,510.12,2000,7.63,0.41,1.09,0.53,23.04,0.145,0.5
3500,1500,733.02,2000,21.67,0.44,0.57,0.88,15.29,0.298,0.56
3500,1500,1049.47,2000,10.66,0.18,0.55,0.66,25.56,0.018,0.96
3500,1500,640.01,2000,11.56,0.47,0.79,0.77,21.21,0.845,1.08
3500,1500,879.49,2000,20.18,0.18,0.35,0.5,25.91,0.412,0.17
3500,1500,686.7,2000,7.35,1.04,1.04,0.57,21.79,0.57,0.92
3500,1500,654.59,2000,17.41,0.14,0.44,0.41,20.91,0.504,0.22
3500,1500,794.81,2000,12.86,0.82,0.61,0.87,22.29,0.422,0.23
3500,1500,923.76,2000,6.57,0.97,0.61,0.14,23.59,0.444,0.62
3500,1500,951.12,2000,17.87,0.8,1.07,0.79,17.44,0.822,0.13
3500,1500,927.75,2000,17.72,0.63,0.87,0.85,18.36,0.794,0.44
3500,1500,614.23,2000,13.83,0.07,0.64,1.04,25.54,0.52,0.4
3500,1500,897.12,2000,20.6,0.83,0.89,0.54,19.9,0.162,0.31
3500,1500,558,2000,12.18,0.66,0.62,0.88,19.83,0.41,0.63
3500,1500,1034.89,2000,22.15,0.69,0.86,0.35,18.07,0.059,1.01
3500,1500,890.54,2000,15.24,0.27,0.18,0.43,25.37,0.305,0.64
3500,1500,1094.83,2000,23.66,0.14,0.46,0.26,16.48,0.938,0.14
3500,1500,880.63,2000,25.96,0.37,0.96,0.2,25.34,0.187,0.54
3500,1500,980.86,2000,16.79,0.15,0.98,0.55,22.7,0.916,0.71
3500,1500,1184.65,2000,23.5,0.35,0.25,0.56,22.57,0.222,0.55
3500,1500,523.12,2000,18.55,0.83,0.86,0.08,15.85,0.788,0.56
3500,1500,656.06,2000,19.05,0.15,0.76,0.78,17.1,0.752,0.47
3500,1500,1001.39,2000,23.74,0.39,0.21,0.34,21.75,0.755,0.89
3500,1500,783.45,2000,5.87,0.69,0.82,0.92,17.66,0.955,0.67
3500,1500,1141.08,2000,10.35,0.54,0.77,0.72,21.36,0.416,0.48
3500,1500,704.61,2000,12.13,0.56,0.99,0.19,21.17,0.103,0.31
3500,1500,858.22,2000,10.9,0.13,0.37,0.79,24.97,0.128,0.7
3500,1500,906.8,2000,12.93,0.15,0.65,0.61,15.1,0.864,1.02
3500,1500,594.36,2000,7.01,0.63,0.7,0.76,21.03,0.854,0.13
3500,1500,753.93,2000,24.14,1.04,0.3,0.95,17.57,0.633,0.67
3500,1500,664.91,2000,10.28,0.88,0.48,0.12,24.21,0.091,1
3500,1500,823.52,2000,6.94,0.43,0.55,0.2,22.83,0.499,0.27
3500,1500,521.61,2000,9.94,0.18,0.47,0.77,21.28,0.851,0.74
3500,1500,585.93,2000,14.94,0.61,1.01,0.16,16.78,0.397,0.66
3500,1500,1156.53,2000,7.5,0.45,1.01,0.93,23.28,0.874,0.48
3500,1500,503.49,2000,15.74,0.54,1.08,0.19,16.95,0.636,0.72
3500,1500,1001.74,2000,19.92,0.54,0.8,0.39,25.74,0.526,0.67
3500,1500,1184.46,2000,19.97,0.28,0.91,0.74,23.38,0.145,0.67
3500,1500,1185.71,2000,10.16,0.35,0.11,0.44,24,0.665,1.03
3500,1500,902.15,2000,11.64,0.42,0.31,0.54,22.38,0.31,0.95
3500,1500,1069.08,2000,21.42,0.06,0.89,0.23,20.85,0.223,0.93
3500,1500,1086.8,2000,25.42,0.63,0.73,0.7,24.37,0.401,0.37
3500,1500,1140.77,2000,16.99,0.41,0.8,0.23,18.16,0.909,0.31
3500,1500,1070.22,2000,11.66,1,0.44,0.16,22.01,0.456,0.96
3500,1500,1071.2,2000,21.91,1,0.36,0.8,16.79,0.017,0.88
3500,1500,946.2,2000,11.77,0.49,0.38,0.23,16.35,0.897,1.05
3500,1500,1006.56,2000,22.47,0.47,0.8,0.06,20.7,0.466,0.45
3500,1500,918.57,2000,24.48,0.96,0.35,0.39,19.52,0.673,1.06
3500,1500,847.4,2000,21.2,0.17,0.31,0.07,22.92,0.734,0.25
3500,1500,731.41,2000,6.35,0.33,0.77,0.94,19.12,0.484,0.84
3500,1500,1119.27,2000,13.12,0.43,0.99,0.47,23.01,0.535,1.02
3500,1500,912.72,2000,20.53,1.03,0.92,0.62,15.86,0.897,0.27
3500,1500,1011.29,2000,22.39,0.23,0.25,0.97,20.53,0.965,0.17
3500,1500,609.48,2000,18.07,0.16,0.79,0.89,16.75,0.843,1.1
3500,1500,1082.21,2000,9.14,0.28,0.48,0.89,15.34,0.776,0.22
3500,1500,836.44,2000,25.5,0.1,0.78,1.03,25.21,0.89,0.34
3500,1500,1200.99,2000,10.37,0.8,0.2,0.48,25.61,0.726,0.52
3500,1500,1002.63,2000,24.75,0.54,0.92,0.96,20.97,0.928,0.49
3500,1500,1154.52,2000,17.31,0.81,0.43,0.88,19.11,0.152,0.15
3500,1500,1032.35,2000,24.12,0.76,0.58,0.11,19.39,0.176,0.37
3500,1500,540.7,2000,18.21,0.79,0.72,0.78,22.75,0.934,0.94
3500,1500,560,2000,17.96,0.17,0.84,0.59,19.44,0.347,1.1
3500,1500,1137.96,2000,15.5,0.1,1.08,0.26,22.21,0.779,0.68
3500,1500,849.57,2000,9,0.14,0.11,0.44,22.98,0.614,0.87
3500,1500,530.53,2000,7.62,0.29,0.32,0.29,21.5,0.571,0.58
3500,1500,501.72,2000,18,0.96,1.08,1.05,18.68,0.894,1.09
3500,1500,752.5,2000,19.03,0.78,0.28,0.85,19.89,0.939,0.31
3500,1500,652.09,2000,6.33,0.08,0.49,0.87,19.3,0.938,0.28
3500,1500,812.5,2000,13.69,0.6,0.28,0.22,19.88,0.536,0.23
3500,1500,507.98,2000,5.46,0.61,0.39,0.71,16.66,0.732,0.47
3500,1500,765.93,2000,17.84,0.53,0.65,0.24,20.45,0.18,0.64
3500,1500,638.47,2000,6.18,0.37,0.22,0.35,19.02,0.187,0.62
3500,1500,855.52,2000,24.77,0.06,0.55,0.6,25.7,0.1,0.67
3500,1500,551.28,2000,15.58,0.52,0.14,0.49,23.28,0.764,1
3500,1500,1161.84,2000,24.69,1,1.02,0.29,18.73,0.133,0.26
3500,1500,648.82,2000,10.63,0.21,0.45,0.91,24.69,0.884,0.74
3500,1500,763.06,2000,22.39,0.62,0.96,0.52,20.32,0.258,0.42
3500,1500,1074.02,2000,20.32,0.47,0.51,0.94,20.66,0.066,0.39
3500,1500,609.93,2000,16.83,0.86,0.98,0.31,23.36,0.188,1.06
3500,1500,636.62,2000,16.93,0.64,0.43,0.91,18.98,0.981,0.84
3500,1500,820.6,2000,12.55,1,0.17,0.84,20.74,0.946,0.12
3500,1500,723.17,2000,6.55,0.98,0.19,0.23,22.47,0.761,0.4
3500,1500,1033.54,2000,8.93,0.5,0.12,0.17,25.62,0.744,0.3
3500,1500,1149.61,2000,10.9,0.46,0.38,0.77,19.01,0.233,0.82
3500,1500,1070.13,2000,12.4,0.08,0.86,0.8,16.41,0.817,0.7
3500,1500,940.24,2000,10.82,0.77,0.29,0.49,19.13,0.644,0.25
3500,1500,774.54,2000,21.43,0.55,0.56,0.9,17.94,0.899,0.41
3500,1500,560.67,2000,13.52,0.78,0.68,0.7,23.4,0.113,0.92
3500,1500,739.95,2000,15.7,0.33,0.33,0.28,22.79,0.459,1.1
3500,1500,1195.42,2000,16.04,0.81,1.03,0.62,15.42,0.513,0.47
3500,1500,1082.54,2000,18.16,0.95,0.71,0.61,21.53,0.358,0.71
3500,1500,536.8,2000,17.56,0.75,0.89,0.13,16.43,0.565,0.56
3500,1500,852.21,2000,23.59,0.67,0.15,0.65,25.02,0.056,0.84
3500,1500,844.34,2000,19.1,0.67,0.32,0.4,18.65,0.833,0.66
3500,1500,751.99,2000,19.29,0.24,0.86,0.68,15.7,0.177,0.41
3500,1500,1178.65,2000,23.76,0.43,0.19,0.61,16.22,0.927,0.54
3500,1500,863.44,2000,23.34,0.72,0.51,0.73,17.44,0.485,0.84
3500,1500,765.94,2000,23.34,0.06,1.06,0.34,17.35,0.26,0.93
3500,1500,848.48,2000,20.1,0.95,0.6,0.28,15.56,0.852,0.62
3500,1500,779.38,2000,19.55,0.18,0.96,0.31,25.88,0.707,0.56
3500,1500,859.34,2000,11.24,1.04,0.85,0.86,22.98,0.429,0.47
3500,1500,526.68,2000,18.28,0.43,0.38,0.22,24.25,0.799,0.52
3500,1500,1027.33,2000,10.25,0.11,0.41,0.21,19.85,0.268,0.23
3500,1500,1064.96,2000,11.68,0.05,1.05,0.75,24.48,0.158,0.7
3500,1500,732.39,2000,5.92,0.57,0.25,0.67,24.48,0.483,0.6
3500,1500,1097.13,2000,18.08,0.8,0.49,0.99,15.17,0.143,0.93
3500,1500,1019.18,2000,8.79,0.3,0.3,0.94,21.48,0.67,0.98
3500,1500,570.01,2000,14.82,0.44,0.94,0.22,16.67,0.093,0.58
3500,1500,830.75,2000,23.51,0.39,1.08,0.99,20.3,0.219,0.49
3500,1500,1027.04,2000,18.83,0.42,0.19,0.73,24.15,0.978,0.46
3500,1500,919.55,2000,10.12,0.91,0.21,0.53,17.85,0.434,0.94
3500,1500,970.63,2000,21.67,0.13,0.3,0.59,19.05,0.776,0.34
3500,1500,601.29,2000,17.42,0.64,0.29,0.6,20.29,0.278,0.83
3500,1500,725.11,2000,22.49,0.93,0.38,0.59,15.13,0.153,0.58
3500,1500,1039.52,2000,5.53,0.54,0.34,0.26,25.99,0.306,0.25
3500,1500,1116.88,2000,16.13,0.17,0.29,0.11,18.2,0.511,0.58
3500,1500,1131.59,2000,13.61,0.73,1.05,0.99,17.83,0.043,0.16
3500,1500,842.89,2000,20.73,0.49,0.18,0.87,17.53,0.507,0.14
3500,1500,765.06,2000,10.38,0.9,0.7,0.07,16.1,0.04,0.99
3500,1500,1124.2,2000,19.36,0.2,0.6,0.05,25.51,0.533,0.75
3500,1500,612.69,2000,6.6,0.49,1.04,0.75,15.76,0.403,0.53
3500,1500,560.54,2000,16.56,0.18,1.02,0.15,25.44,0.86,0.42
3500,1500,1016.23,2000,13.93,0.31,0.8,0.85,17.23,0.568,0.95
