18,26,10
26978,0,9590,6,17,8,582.63,1382.97,1189.02,3397.54,10.02
69716,1,7241,5,17,6,769.61,205.43,567.55,500.26,16.28
53499,0,7110,12,2,1,494.46,424.35,1594.29,4108.63,10.19
10474,0,2251,13,17,2,522.84,5778.56,481.52,976.9,5.9
22650,0,3264,9,4,8,192.06,6642.51,1677.32,1679.97,16.11
17006,0,1320,10,21,4,722.11,1861.04,1687.42,3572.33,10.01
73268,0,8513,17,21,3,466.48,2535.43,247.42,2987.42,20.83
26181,1,1547,12,18,2,222.05,3771.63,1831.51,611.87,10.3
97009,0,9633,14,18,6,193.43,4238.88,1809.94,4028.36,6.78
95394,1,8387,7,24,0,255.7,1820.86,231.3,807.62,11.99
17086,1,7574,8,15,1,798.89,4882.72,365.6,1545.77,7.29
77976,0,8436,7,0,7,819.49,388.52,844.61,755.33,16.57
85466,1,5794,9,16,8,917.71,6394.17,446.37,272.97,13.08
49981,0,1964,14,15,8,284.05,2367.48,1885,415.89,16.62
11099,0,9603,14,10,9,807.7,3263.44,958.17,3544.77,11.75
82913,1,4349,4,25,8,48.65,4408.1,1089,4898.05,12.65
67698,1,3357,1,17,4,437.71,3380.19,1345.5,2425.14,9.18
71016,0,4485,8,18,8,823.58,5598.54,111.18,2396.39,20.73
57990,1,4079,11,13,7,502.31,1058.29,1337.7,2772.31,10.23
33862,0,3298,14,7,5,124.32,6070.97,1721.18,645.47,16.78
85382,0,2023,16,8,5,730.92,2578.76,744.93,81.5,9.11
55210,0,1728,4,1,6,278.76,549.27,90.9,1512.68,4.73
25709,1,3375,0,13,7,203.29,1447.54,1048.08,257.17,3.13
61140,1,7104,4,5,5,290.91,321.52,1264.72,2088.23,1.33
44090,0,2682,9,9,4,79.81,239.5,1790,3016.78,7.93
35304,1,6311,8,8,4,872.92,2681.12,932.36,4332.2,18.94
95700,0,6143,3,20,9,147.4,794.11,744.34,3721.44,18.35
75998,1,5812,5,10,6,737.86,1386.74,1857.66,4398.95,15.44
10733,0,9592,12,5,2,761.82,185.62,195.6,2851.11,5.14
57531,1,6557,6,20,6,68.91,1928.09,1246.31,4524.37,14.93
14365,0,9033,4,17,6,137.01,4586.53,311.53,2978.51,8.07
87607,1,9895,4,7,8,450.8,1797.69,1915.03,2732.82,2.87
81239,1,4298,11,25,2,140.94,5159.23,780.77,4153.07,12.84
62402,0,1105,14,25,4,504.34,5235.17,1004.46,3611.39,19.79
35131,0,2427,13,20,9,716.76,6980.22,1331.07,1594.57,7.12
53102,1,9883,13,1,2,64.6,492.64,650.01,1070.12,18.66
12690,0,1521,10,23,8,773.12,2749.7,434.04,895.94,1.25
16629,1,4060,11,12,8,142.9,2892.57,141.12,1245.81,15.38
75810,0,3546,0,3,3,126.29,507.51,1575.14,3746.38,20.34
41900,0,7204,1,25,8,825,1770.06,1022.54,494.08,17.12
44447,1,1919,3,5,3,932.6,5339.72,1926.22,4564.28,20.6
74147,1,2537,0,19,5,799.01,986.3,1087.51,1836.1,12.07
60677,0,7519,4,0,9,878.82,4092.06,1445.23,887.07,1.93
12450,1,3754,0,16,6,465.67,1296.84,1362.96,4368.11,1.89
66767,0,9021,16,21,7,133.22,1892.26,642.74,1239.8,13.06
29993,1,5712,9,15,9,798.36,3563.93,1382.97,558.14,15.08
88384,0,1063,4,24,1,684.6,6735.89,1229.56,3658.66,10.87
49130,1,9392,14,2,9,149.47,1797.06,199.49,170.75,7.89
71726,1,7431,9,25,5,864.91,676.06,1186.53,4840.08,10.46
98353,1,5129,10,13,2,405.93,4297.44,1437.85,2967.73,10.05
46466,1,8247,8,6,7,299.14,4987.01,188.72,3182.28,7.41
63337,0,2341,1,4,7,287.55,5489.05,1055.57,788.67,19.26
45109,0,4852,8,14,2,179.57,1738.98,1414.96,863.39,16.29
87285,1,6379,9,21,2,910.78,4551.1,1565.58,3237.09,13.33
85298,1,5972,8,19,4,520.29,5522.01,319.61,2726.9,4.64
95552,0,8076,13,19,5,621.95,3333.4,31.02,2929.31,2.4
41681,0,2020,2,0,3,958.85,1961.57,221.58,3033.94,9.69
89247,0,4432,15,8,1,728.45,1392.17,702.38,2106.06,11.73
49477,0,4555,5,18,1,689.13,784.18,880.03,1726.95,8.9
37996,0,2408,0,2,2,487.16,6667.51,38.08,1881.75,19.16
74810,0,6942,15,2,8,669.08,4747.36,435.92,37.46,7.75
70272,1,7320,2,22,3,831.13,1635.98,378.66,3253.71,16.09
12216,0,9010,7,23,7,113.76,4085.88,617.19,1926.78,12.25
98415,1,8545,2,19,4,785.43,6184.84,1173.49,1106.79,18.86
45691,0,2862,11,15,4,558.95,4321.39,1752.69,3150.19,12.46
83711,1,1428,7,21,0,601.36,3016.34,1049.85,536.77,8.48
41286,0,8354,3,20,1,976.57,99.57,250.46,2636.93,6.9
60354,0,7667,9,20,5,967.35,27.18,292.33,844.62,19.14
53121,0,3262,9,14,6,311.6,999.77,1136.28,2494.36,18.57
45026,0,9703,13,5,9,644.23,5402.68,375.8,4202.63,6.98
89457,0,3444,9,18,0,107.53,2307,811.49,4518.51,7.88
20972,0,7314,1,20,6,805.94,2932.09,1118.64,3542.4,9.65
77273,0,4542,0,10,5,228.52,5657.29,352.29,4056.04,14.27
18603,1,7257,8,3,9,855,5145.12,1041.27,882.7,7.98
30532,0,1885,3,0,1,715.05,4860.78,448.53,2379.25,18.98
11828,1,1059,15,5,9,630.23,1352.96,1340.17,3493.33,11.31
13757,0,5246,8,15,8,387.76,2609.74,820.02,1888.46,12.99
80906,0,3914,11,6,4,125.29,4476.28,1522.27,4071.3,12.97
37886,0,3278,16,0,5,202.3,2284.69,403.15,2505.17,17.48
68674,1,7750,3,10,7,387.14,1039.6,349.31,4964.52,16.03
53258,0,7792,1,21,8,989.03,2120.35,1504.42,2688.54,4.22
69949,0,8899,2,17,0,330.08,3063.41,1536.08,3782.7,15.13
94125,1,1398,4,9,1,703.1,4112.37,681.84,3057.94,18.75
76158,1,4876,8,5,6,605.58,2776.33,507.14,4080.58,2.91
47098,1,7987,17,21,9,761.5,2598.65,596.84,2530.83,2.41
60887,1,7157,6,10,8,586.05,2788.44,1633.08,3525.78,12.46
92191,1,1080,16,18,9,671.07,4797.58,444.92,2811.86,18.13
78905,0,5867,6,16,1,695.36,6579.75,494.87,4689.59,8.32
93867,1,5870,4,22,9,5.41,6686.83,1552.62,3659.02,10.15
91257,0,3130,14,0,4,156.1,6173.34,455.96,3486.65,6.45
34269,0,3638,9,19,2,680,1075.47,1567.86,4449.29,8.37
66307,1,4809,7,16,8,41.14,1046.71,781.7,964,13.64
75271,0,5687,0,19,9,428.62,1252.21,1892.89,1174.71,7.8
96157,1,5996,4,2,8,899.89,110.74,279.08,3012.77,7.23
77585,0,3438,12,16,2,188.57,781.79,1696.85,983.95,5.55
42310,1,3648,0,17,9,688.25,3914.38,1393.46,904.7,20.35
15918,1,7985,4,6,1,491.57,5825.58,77.7,1180.13,4.82
74075,1,7858,0,25,4,570.74,2522.58,1285.69,3552.92,18.54
83374,0,3961,3,13,8,852.89,6743.79,1580.5,947.8,11.79
85551,1,5770,3,9,2,103.29,2650.79,969.45,1574.68,10.07
26847,0,3824,14,0,2,877.26,4825.86,201.6,3511.91,16.52
18883,1,3868,14,2,2,764.15,4036.64,574.42,1043.75,15.28
32227,1,9709,14,4,7,18.27,1125.58,1380,3530.1,6.86
56970,1,3919,0,17,0,454.17,5816.71,1834.68,909.09,4.82
11904,0,2005,7,6,1,151.71,1568.87,1332.91,895.44,20.91
80558,1,1341,3,10,9,292.92,953.04,1278.41,2940.9,20.01
76705,1,8296,5,25,2,450.11,901.61,1065.33,4577.45,6.35
41937,0,4117,0,15,3,475.82,5222.92,244.1,3236.79,15.41
91145,0,4650,12,16,0,111.67,700.75,1161.64,4575.86,10.04
20614,1,9313,9,13,5,993.52,2946.42,1499.13,17.36,9.25
70176,1,3770,13,22,9,176.48,389.19,584.07,879.47,18.84
88484,1,8878,5,21,5,381.51,2389.77,981.6,3968.34,4.8
81663,0,1117,10,6,9,321.94,836.28,1428.24,744.63,2.91
13135,1,9652,1,7,9,298.02,3464.23,144.12,2497.63,13.97
17844,0,9896,12,12,3,819.01,1249.48,215.11,2061.16,16.89
84015,0,9491,9,17,4,214,5942.17,1927.4,4893.24,14.06
77075,0,1627,16,12,0,430.74,464.58,639.2,2484.27,7.35
46493,1,7045,14,14,5,799.6,1268.45,500.8,900.59,1.03
79213,0,7078,13,12,4,483.16,2718.61,85.87,3904.91,7.92
43108,1,9061,5,24,6,954.11,1859.68,648.03,4497.9,4.03
39163,0,1972,5,15,3,965.43,2487.15,576.15,2128.07,16.59
56805,0,6531,5,19,9,739.33,1725.31,112.17,4947.25,9.64
78887,0,7367,10,24,0,494.39,2304.96,1956.86,2919.88,15.82
14086,1,9146,13,10,3,241.7,3116.94,811.78,2854.88,20.9
89889,0,9617,8,14,6,401.32,443.71,320.2,2643.59,17.86
69558,1,8185,3,22,7,608.07,4772.08,309.9,1545.96,1.72
20821,1,3586,8,25,7,428.93,3818.39,797.47,4119.31,1.17
29249,0,7202,16,14,7,697.88,2370.13,1305.08,1826.5,20.45
18494,0,6237,11,10,7,366.21,2890.52,764.58,2941.05,6.95
62788,1,9414,6,2,0,215.91,2368.83,1311.31,2534.09,1.54
51231,0,9323,4,18,1,957.17,1448.42,1045.47,4941.1,14.06
45798,0,4594,10,22,1,664.28,2366.06,923.82,1702.6,4.6
82975,0,4940,12,16,7,626.67,1690.89,879.21,1142.93,10.74
46746,1,4697,4,7,5,101.4,4340.18,1988.34,2531.48,14.95
79295,1,2043,4,10,2,26.42,3416.97,1658.47,4506.11,12.94
56557,0,2552,8,23,6,490.16,4201.82,1246.67,4971.85,7.4
73791,1,2703,3,9,3,859.64,1339.21,593.57,689.01,1.38
20140,1,3821,9,19,1,624.06,6131.4,824.62,1939.56,11.04
13434,1,5265,10,9,5,579.72,2488.92,141.35,1420.65,18.93
84172,1,3512,10,16,9,499.96,6772.23,1545.24,550.71,3.05
73901,0,8194,5,3,9,364.57,3284.75,858.14,4018.46,15.8
50913,0,4873,11,2,0,862.4,5545.03,448.91,2582.42,5.27
72138,0,8035,8,22,5,719.24,6047.96,635.73,912.42,16.48
55613,0,5188,10,15,8,558.68,4026.86,1172.8,2403.61,3.88
76492,0,4157,5,7,2,827.72,2838.23,240.33,1743.35,8.75
61316,1,4661,11,1,1,538.47,1047.21,1471.39,4528.3,4.77
10067,0,8562,15,19,2,945.25,4279.36,1154.05,1598.56,11.69
20284,1,9297,17,3,8,576.38,6666.13,1326.65,726.79,1.65
41915,1,4485,17,24,6,467.51,5684.92,1700.84,1542.61,1.39
10986,0,2210,11,13,8,98.88,6626.26,1075.97,3218.19,6.91
81802,1,2532,6,0,7,184.65,1659.79,1628.5,2816.1,20.66
28267,1,8304,15,9,1,222.33,3430.05,1660.68,4075.84,7.57
68985,1,4334,12,12,6,129.42,326.62,1615.9,1377.37,6.37
80912,1,3802,7,22,9,358.71,4067.51,1441.9,577.82,19.23
79039,0,5884,7,22,8,434.45,1237.49,1925.68,200.16,3.79
47313,1,5399,6,14,4,928.54,1023.59,468.03,3641.09,20.63
14807,1,6510,4,19,4,486.12,6626.07,404.26,994.02,7.39
37815,0,1121,3,4,3,980.6,3534.92,1660.58,33.05,19.55
32177,1,9960,7,18,8,5.28,4308.84,603.97,3351.81,3.15
41064,0,9202,6,0,2,601.23,2525.03,361.93,4430.43,6.64
19765,1,7177,3,6,3,683.77,4195.46,833.28,1223.64,18.01
32193,1,4282,11,8,4,478.54,1498.85,927.55,2713.35,8.85
67467,0,9919,0,9,2,896.53,5225.57,1924.66,3979.42,15.95
40315,0,8226,17,16,1,998.47,3674.18,867.1,3156.12,16.84
64888,1,6976,4,18,1,938.98,6943.03,1034.25,2866.3,2.9
23737,1,1494,2,17,5,82.03,3536.4,639.36,3419.1,17.5
88543,1,1884,3,23,7,651.19,245.48,85.91,576.13,14.13
66537,0,1026,8,22,0,286.05,4209.46,1808.71,1079.13,13.69
17559,0,3587,13,0,2,808.18,2338.81,911.96,2174.81,4.02
17959,1,3894,6,1,0,4.72,859.21,520.49,2646.89,13
39746,0,7275,10,6,1,28.17,4772.12,553.9,804.21,4.15
84821,0,1520,2,19,6,497.93,4927.57,1645.58,2497.87,15.42
75365,1,8764,9,9,4,93.37,6237.92,706.48,1374.83,18.94
48429,1,1144,1,12,2,720.52,191.93,13.48,4296.51,10.99
67111,0,2673,17,8,4,647.79,1093.58,460.76,1788.52,5.26
16952,1,3690,7,25,4,57.69,2486.34,1575.09,4193.13,19.91
54710,1,9199,9,17,3,68.32,3115.96,636.75,2529.95,3.88
40241,0,8760,9,3,2,780.1,4035.57,1870.48,1768.96,19.86
89379,0,5706,16,20,6,509.84,2179.85,1587.43,599.32,18.75
33823,0,5632,9,3,2,305.03,1039.76,1219.32,3865.99,15.09
33799,0,7408,9,1,1,677.6,6201.13,9.06,1522.15,17.46
67374,0,8970,6,3,2,740.03,2922.56,601.92,4474.37,13.86
76006,1,3794,12,1,1,786.12,3056.09,1378.16,3511.94,18.86
55914,1,7383,5,19,4,19.73,5549.08,1440.56,4938.17,17.58
48141,1,7471,11,6,2,586.52,1728.43,1245.16,246.66,10.5
58165,0,6082,6,23,9,230.76,2070.83,1451.79,968.82,5.26
63068,0,6125,7,22,5,957.19,2844.36,1968.56,1064.4,20.69
58048,0,8933,8,19,7,788.91,739.59,281.53,3543.83,4
34656,1,6020,8,15,4,824.36,3986.62,182.18,498.25,2.12
57501,0,4069,7,18,1,278.09,4523.24,1363.6,501.65,20.98
56581,0,2571,6,19,8,675.82,3733.63,833.48,4382.47,10.34
50305,0,8611,10,9,9,533.68,1118.6,122.14,4476.74,5.66
43554,1,2423,17,0,5,999.65,4323.1,1377.57,3873.98,12.9
92943,0,9330,5,2,3,357.45,6365.99,1032.37,3446.04,12.88
62040,1,5256,11,11,2,680.65,3672.36,34.68,1123.43,9.62
11885,1,2417,0,21,9,704.85,5021.33,1534.34,4800.19,1.79
22870,1,8671,15,21,6,547.7,3776.05,1832.97,860.26,4.06
38931,1,5962,3,0,5,947.97,3175.79,766.14,3046.97,18.94
50225,0,3735,13,4,1,750.21,3832.81,1553.63,3080.82,18.35
71101,0,4357,13,6,2,20.86,1821.41,895.02,1247.13,18.51
34299,1,3881,12,17,2,659.23,453.46,1352.63,3505.51,10.64
31913,1,2777,17,14,1,444.32,5268.8,949.48,2169.98,2.44
34319,0,6592,4,18,9,824.79,4383.69,98.19,80.25,6.14
32887,1,5524,4,17,2,14.15,4491.01,277.78,482.75,19.1
86175,1,5821,2,22,1,939.79,2291.76,1021.33,2967.06,11.71
30724,0,9057,14,17,4,422.38,1170.31,1590.38,4907.81,6.79
11924,0,7899,2,4,0,138.83,4458.33,1375.19,3841.41,13.32
24891,0,7155,11,0,8,88.33,2981.85,442.08,2807.23,10.47
94691,1,2916,4,4,8,682.49,1963.35,1730.87,2191.08,4.13
41347,0,4474,15,10,4,797.69,5127.5,315.53,1344.78,10.89
83779,0,5781,2,22,5,930.88,44.83,1301.65,1721.36,12.23
33300,0,2636,13,22,6,474.54,5327.15,117.25,1209.76,12.95
12721,1,9798,15,17,2,769.88,6730.24,174.64,477.64,3.35
73224,0,5386,4,16,9,124.56,3245.33,1346.37,2564.94,9.87
10514,1,7542,7,17,9,459.62,714.04,586.43,4395.1,9.63
99115,0,9799,9,25,6,516.81,1062.9,546.57,357.03,15.58
74307,1,5879,8,15,1,326.64,6045.95,1499.68,4806.08,6.35
80618,0,8412,5,6,5,604.85,6068.04,1325.82,1860.98,1.88
56496,1,6961,8,3,9,612.51,11.94,1662.67,1617.28,4.66
89180,0,9919,14,6,3,212.6,3301.72,40.15,3045.29,4.69
81573,1,2617,2,22,9,753.05,4322.38,1563.6,4379.74,17.37
53044,0,9934,6,13,4,207.53,4721.38,1666.76,1602.09,8.69
55699,1,7773,2,16,8,851.78,6150.13,409.37,255.98,17.56
64937,1,6359,15,4,3,342.68,478.84,1659.22,4536.25,9.37
58315,0,9844,2,20,6,129.14,1692.9,422.12,3762.84,11.87
27044,0,5356,12,25,0,797.33,5193.31,32.13,4425.03,5.91
65379,0,3095,5,0,2,234.66,682.1,612.69,571.95,19.15
89640,0,3173,17,1,2,863.66,2657.24,1357.95,1369.35,5.68
95733,0,9583,15,7,0,26.87,1580.75,1202.39,4715.74,5.97
40451,0,2111,14,9,5,275.14,4734.02,1876.62,2080.7,20.61
25417,0,5826,7,1,4,583.91,4557.61,1022.08,859.39,7.11
90495,1,1430,16,19,7,6.11,3673.57,109.33,2265.09,11
99992,1,1615,8,23,3,526.95,3816.66,379.69,1146.57,16.17
70492,0,7837,11,13,6,586.26,737.35,1850.66,1955.66,15.24
32619,0,5056,5,14,5,611.79,2875.13,1844.43,2325.95,5.33
47697,0,3052,16,13,7,821.6,3286.81,1312.65,2584.97,19.5
10596,1,8339,13,4,9,174.3,3604.59,1474.98,2260.19,12.35
32865,0,7819,4,20,3,675.16,339.92,590.67,4878.07,17.24
14750,1,9025,3,9,8,973.88,5436.14,1515.71,3494.63,19.51
95935,1,8204,2,6,5,426.6,1884.2,1996.92,3879.9,15.63
31673,1,6246,5,25,9,951.45,5218.43,1116.07,4838.39,20.55
16597,1,4090,14,25,6,469.29,1850.58,208.44,3314.84,9.34
20944,0,5381,11,2,7,574.56,823.07,1304.79,4124.75,4.71
43184,1,8354,17,11,8,355.52,4197.89,360.2,4899.18,11.83
19805,0,6669,4,24,5,379.34,347.97,880.23,268.85,4.4
34465,0,1682,8,9,3,509.49,893.4,988.89,2941.21,18.88
74435,1,9788,13,23,2,897.25,4274.18,657.82,4795.36,19.94
40680,1,6981,11,8,6,936.13,617.53,1739.74,4522.19,5.17
49142,0,4937,17,16,6,927.9,2619.02,1665.3,2894.49,3.58
46439,1,1135,2,1,7,941.53,4485.8,1574.87,4046.79,18.11
17711,0,8160,0,2,8,868.94,536.54,855.31,2212.31,10.85
16038,1,6620,12,15,4,904.38,6849.83,8.15,3262.53,6.03
27734,1,7004,13,24,0,309.04,560.08,1020.48,1000.67,17.46
54542,1,8066,6,18,6,542.5,1003.01,211.48,1011.2,5.88
84193,1,5514,5,18,3,473.6,3012.09,884,3320.21,15.31
20247,0,7320,13,9,9,183.25,998.51,642.61,2974.42,11.16
65636,1,3895,8,10,3,634.24,5656.19,1232.09,3474.6,17.62
90963,0,2726,5,13,6,540.08,910.53,1716.83,1065.56,18.86
94947,0,6229,8,4,3,600.81,335.48,704.4,1877.49,19.96
52169,1,7694,6,9,8,721.06,2025.75,1940.13,4977.39,14.89
27791,1,8319,8,12,0,943.7,4360.39,1807.26,663.2,18.1
47086,0,7605,12,18,4,310.04,428.24,1934.77,70.09,3.81
76317,0,4879,6,16,3,174.06,2065.11,865.97,1001.03,14.82
97738,1,7777,8,20,3,612.85,1381.93,755.79,776.72,11.76
68967,1,6924,7,13,2,115.02,3932.29,476.22,1543.31,1.16
74238,0,3022,17,12,9,224.62,2175.55,1317.99,4675.35,9.68
97884,0,1787,13,14,6,645.63,1147.77,1060.05,2475.99,5.44
50764,1,6286,0,8,1,481.63,4775.78,813.69,4580.96,14.64
38622,1,6951,16,7,6,736.5,5966.25,714.12,2104.37,6.73
88713,1,7130,2,0,1,602.52,519.93,719.41,449.89,10.44
76199,0,3523,10,3,7,145.11,6492.3,1108.97,205.97,18.09
75929,0,2124,4,14,9,855.46,4225.05,821.29,1292.51,3.06
10728,0,4269,1,19,0,786.17,14.04,703.98,4907.4,1.04
16393,0,7384,10,17,8,933.07,6815.94,1718.49,3971.76,12.48
24555,1,8890,15,6,1,12.37,523.36,1174.13,4362.3,13.47
56527,0,1137,9,18,9,630.29,6323.91,1533.95,2781.71,1.59
46655,0,7250,3,19,6,32.16,5182.59,1216.49,1798.37,19.05
36038,0,9220,4,5,8,30.44,1057.54,22.17,2182.29,12.2
98607,1,9310,6,22,7,665.87,5718.4,803.78,4643.81,15.57
37100,0,3971,5,17,5,468.78,2273.06,1045.69,319.57,19.23
38037,1,3400,1,7,1,264.23,1700.78,1466.94,2833.15,1.72
17450,0,9387,11,11,5,636.04,1279.07,159.96,193.38,5.93
29230,1,5681,16,18,8,708.48,6589.2,697.76,2084.81,7.9
76141,0,5079,6,10,0,169.86,6222.48,1692.83,3373.87,14.75
